"","GpuName","GpuId","L2","Bus","Memoryclock","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","L1.Global.Hit.Rate","Branch.Efficiency","L1.Local.Hit.Rate","Multiprocessor.Activity","Executed.IPC","Achieved.Occupancy","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Multiprocessor.Activity.1","Executed.IPC.1","Instruction.Replay.Overhead","Shared.Memory.Replay.Overhead","Global.Memory.Replay.Overhead","Global.Memory.Cache.Replay.Overhead","Texture.Cache.Hit.Rate","Texture.Cache.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Global.Store.Throughput","Global.Load.Throughput","Local.Memory.Cache.Replay.Overhead","Shared.Memory.Efficiency","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","L2.Hit.Rate..L1.Reads.","L2.Hit.Rate..Texture.Reads.","L2.Throughput..L1.Reads.","L2.Throughput..Texture.Reads.","Local.Memory.Overhead","Issued.IPC","Instructions.per.warp","Issue.Slot.Utilization","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Local.Load.Transactions","Local.Store.Transactions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","System.Memory.Read.Transactions","System.Memory.Write.Transactions","Texture.Cache.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Single.Precision.Special.","L1.Shared.Memory.Utilization","L2.Cache.Utilization","Texture.Cache.Utilization","Device.Memory.Utilization","System.Memory.Utilization","Load.Store.Function.Unit.Utilization","Arithmetic.Function.Unit.Utilization","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Instructions.Executed","Instructions.Issued","Issue.Slots","L2.Throughput..Atomic.requests.","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Atomic.Replay.Overhead","Atomic.Transactions","Atomic.Transactions.Per.Request","ECC.Transactions","ECC.Throughput","L2.Read.Transactions..L1.read.requests.","L2.Write.Transactions..L1.write.requests.","L2.Transactions..Texture.Reads.","L2.Throughput..L1.Writes.","L2.Transactions..Atomic.requests.","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Eligible.Warps.Per.Active.Cycle","Atomic.Throughput","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex2_cache_sector_queries","tex3_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","tex2_cache_sector_misses","tex3_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp2_write_sector_misses","l2_subp3_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp2_read_sector_misses","l2_subp3_read_sector_misses","l2_subp0_write_l1_sector_queries","l2_subp1_write_l1_sector_queries","l2_subp2_write_l1_sector_queries","l2_subp3_write_l1_sector_queries","l2_subp0_read_l1_sector_queries","l2_subp1_read_l1_sector_queries","l2_subp2_read_l1_sector_queries","l2_subp3_read_l1_sector_queries","l2_subp0_read_l1_hit_sectors","l2_subp1_read_l1_hit_sectors","l2_subp2_read_l1_hit_sectors","l2_subp3_read_l1_hit_sectors","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp2_read_tex_sector_queries","l2_subp3_read_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp2_read_tex_hit_sectors","l2_subp3_read_tex_hit_sectors","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp2_read_sysmem_sector_queries","l2_subp3_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","l2_subp2_write_sysmem_sector_queries","l2_subp3_write_sysmem_sector_queries","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp2_total_read_sector_queries","l2_subp3_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp2_total_write_sector_queries","l2_subp3_total_write_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","atom_cas_count","warps_launched","threads_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","local_load","local_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","branch","divergent_branch","l1_local_load_hit","l1_local_load_miss","l1_local_store_hit","l1_local_store_miss","l1_global_load_hit","l1_global_load_miss","uncached_global_load_transaction","global_store_transaction","shared_load_replay","shared_store_replay","global_ld_mem_divergence_replays","global_st_mem_divergence_replays","local_load_transactions","local_store_transactions","l1_shared_load_transactions","l1_shared_store_transactions","X__l1_global_load_transactions","X__l1_global_store_transactions","atom_count","gred_count","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"809","GTX-680",1,0.5,256,3004,"vectorAdd",8,117440512,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.969181,0.708684,0.428857,80.631012,40.315506,99.969181,0.708684,0.172418,0,0,0,0,0,80.631031,40.315506,40.315506,80.631012,0,0,100,100,0,0,80.631012,0,"0",0.830875,18,20.771865,0,0,0,0,1,1,0,0,0,0,7340032,3670016,0,0,0,29360135,14680064,29360230,14680074,0,0,0,0,80.631292,40.315533,0,0,7340032,14680064,16504315,11010048,117440512,117440512,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",66060288,77450301,77450301,0,117440512,0,939524096,0,117440512,352321536,469762048,0,0,0,0,0,0,29360128,14680064,0,40.315506,0,0.327993,0,0.968325,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,14680071,14680064,7340032,7340032,3670016,3670016,3670016,3670016,7340036,7340035,7340032,7340032,3670016,3670016,3670016,3670016,7340032,7340032,7340032,7340032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7340050,7340050,7340052,7340050,3670017,3670017,3670016,3670016,93618696,0,0,234881024,0,0,0,0,117440512,0,0,0,0,0,0,0,0,0,0,0,3670016,117440512,66060288,77437197,0,0,0,0,0,7340032,3670016,93589569,2574792508,1835008,3670016,0,0,0,0,0,0,0,7340032,3670016,0,0,0,0,0,0,0,0,7340032,3670016,0,0,4.306668,0.011699,1835008,1,1,64,1,1,10,0,0
"810","GTX-680",1,0.5,256,3004,"vectorAdd",8,121634816,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.969525,0.713386,0.428763,80.957067,40.478533,99.969525,0.713386,0.168174,0,0,0,0,0,80.957107,40.478533,40.478533,80.957067,0,0,100,100,0,0,80.957067,0,"0",0.833359,18,20.833968,0,0,0,0,1,1,0,0,0,0,7602176,3801088,0,0,0,30408719,15204352,30408806,15204361,0,0,0,0,80.957338,40.478557,0,0,7602176,15204352,16933853,11403264,121634816,121634816,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",68419584,79925948,79925948,0,121634816,0,973078528,0,121634816,364904448,486539264,0,0,0,0,0,0,30408704,15204352,0,40.478533,0,0.330171,0,0.960351,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,15204367,15204352,7602176,7602176,3801088,3801088,3801088,3801088,7602184,7602179,7602176,7602176,3801088,3801088,3801088,3801088,7602176,7602176,7602176,7602176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,7602194,7602192,7602192,7602192,3801088,3801088,3801088,3801088,96427946,0,0,243269632,0,0,0,0,121634816,0,0,0,0,0,0,0,0,0,0,0,3801088,121634816,68419584,79928781,0,0,0,0,0,7602176,3801088,96399454,2651637750,1900544,3801088,0,0,0,0,0,0,0,7602176,3801088,0,0,0,0,0,0,0,0,7602176,3801088,0,0,4.87709,0.012076,1900544,1,1,64,1,1,10,0,0
"811","GTX-680",1,0.5,256,3004,"vectorAdd",8,125829120,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.97097,0.723976,0.427711,82.313321,41.156661,99.97097,0.723976,0.154094,0,0,0,0,0,82.31334,41.156661,41.156661,82.313321,0,0,100,100,0,0,82.313321,0,"0",0.835537,18,20.888417,0,0,0,0,1,1,0,0,0,0,7864320,3932160,0,13,0,31457287,15728640,31457360,15728642,0,0,0,0,82.313531,41.156666,0,35.668945,7864320,15728640,17048163,11796480,125829120,125829120,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",70778880,81685488,81685488,0,125829120,0,1006632960,0,125829120,377487360,503316480,0,0,0,0,0,0,31457280,15728640,0,41.156661,0,0.335077,0,0.96836,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,15728655,15728640,7864320,7864320,3932160,3932160,3932160,3932160,7864328,7864323,7864324,7864320,3932160,3932160,3932160,3932160,7864320,7864320,7864320,7864320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,7864336,7864336,7864340,7864338,3932160,3932160,3932160,3932160,98184398,0,0,251658240,0,0,0,0,125829120,0,0,0,0,0,0,0,0,0,0,0,3932160,125829120,70778880,81642007,0,0,0,0,0,7864320,3932160,98155186,2689840130,1966080,3932160,0,0,0,0,0,0,0,7864320,3932160,0,0,0,0,0,0,0,0,7864320,3932160,0,0,4.643691,0.012369,1966080,1,1,64,1,1,10,0,0
"812","GTX-680",1,0.5,256,3004,"vectorAdd",8,130023424,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.972482,0.712432,0.429729,81.516727,40.758363,99.972482,0.712432,0.168509,0,0,0,0,0,81.516744,40.758363,40.758363,81.516727,0,0,100,100,0,0,81.516727,0,"0",0.832483,18,20.812082,0,0,0,0,1,1,0,0,0,0,8126464,4063232,0,9,0,32505863,16252928,32505946,16252928,0,0,0,0,81.516953,40.758363,0,23.666016,8126464,16252928,18128907,12189696,130023424,130023424,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",73138176,85462616,85462616,0,130023424,0,1040187392,0,130023424,390070272,520093696,0,0,0,0,0,0,32505856,16252928,0,40.758363,0,0.329739,0,0.961003,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,16252935,16252928,8126464,8126464,4063232,4063232,4063232,4063232,8126468,8126467,8126464,8126464,4063232,4063232,4063232,4063232,8126464,8126464,8126464,8126464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8126500,8126484,8126480,8126484,4063232,4063233,4063232,4063232,102559678,0,0,260046848,0,0,0,0,130023424,0,0,0,0,0,0,0,0,0,0,0,4063232,130023424,73138176,85467087,0,0,0,0,0,8126464,4063232,102529544,2819431664,2031616,4063232,0,0,0,0,0,0,0,8126464,4063232,0,0,0,0,0,0,0,0,8126464,4063232,0,0,4.747356,0.012947,2031616,1,1,64,1,1,10,0,0
"813","GTX-680",1,0.5,256,3004,"vectorAdd",8,134217728,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.97267,0.72071,0.42885,81.695115,40.847557,99.97267,0.72071,0.163401,0,0,0,0,0,81.695132,40.847557,40.847557,81.695115,0,0,100,100,0,0,81.695115,0,"0",0.838475,18,20.961879,0,0,0,0,1,1,0,0,0,0,8388608,4194304,0,6,0,33554439,16777216,33554506,16777217,0,0,0,0,81.695295,40.84756,0,15.317383,8388608,16777216,18525556,12582912,134217728,134217728,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",75497472,87833841,87833841,0,134217728,0,1073741824,0,134217728,402653184,536870912,0,0,0,0,0,0,33554432,16777216,0,40.847557,0,0.333571,0,0.967488,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,16777231,16777216,8388608,8388608,4194304,4194304,4194304,4194304,8388616,8388611,8388608,8388608,4194304,4194304,4194304,4194304,8388608,8388608,8388608,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8388628,8388624,8388626,8388624,4194309,4194308,4194304,4194305,105552288,0,0,268435456,0,0,0,0,134217728,0,0,0,0,0,0,0,0,0,0,0,4194304,134217728,75497472,87828175,0,0,0,0,0,8388608,4194304,105523687,2900415710,2097152,4194304,0,0,0,0,0,0,0,8388608,4194304,0,0,0,0,0,0,0,0,8388608,4194304,0,0,4.906827,0.013289,2097152,1,1,64,1,1,10,0,0
"814","GTX-680",1,0.5,256,3004,"vectorAdd",8,138412032,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.947665,0.713731,0.428859,81.046811,40.523406,99.947665,0.713731,0.178412,0,0,0,0,0,81.046828,40.523406,40.523406,81.046811,0,0,100,100,0,0,81.046811,0,"0",0.841069,18,21.026713,0,0,0,0,1,1,0,0,0,0,8650752,4325376,0,5,0,34603015,17301504,34603082,17301504,0,0,0,0,81.046985,40.523406,0,12.279297,8650752,17301504,19668118,12976128,138412032,138412032,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",77856768,91747320,91747320,0,138412032,0,1107296256,0,138412032,415236096,553648128,0,0,0,0,0,0,34603008,17301504,0,40.523406,0,0.330258,0,0.972025,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,17301511,17301504,8650752,8650752,4325376,4325376,4325376,4325376,8650756,8650755,8650752,8650752,4325376,4325376,4325376,4325376,8650752,8650752,8650752,8650752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8650770,8650768,8650768,8650770,4325377,4325377,4325380,4325376,109451290,0,0,276824064,0,0,0,0,138412032,0,0,0,0,0,0,0,0,0,0,0,4325376,138412032,77856768,91737318,0,0,0,0,0,8650752,4325376,109422924,3008185062,2162688,4325376,0,0,0,0,0,0,0,8650752,4325376,0,0,0,0,0,0,0,0,8650752,4325376,0,0,4.991165,0.013745,2162688,1,1,64,1,1,10,0,0
"815","GTX-680",1,0.5,256,3004,"vectorAdd",8,142606336,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.974992,0.717204,0.429443,81.327628,40.663814,99.974992,0.717204,0.167825,0,0,0,0,0,81.327644,40.663814,40.663814,81.327628,0,0,100,100,0,0,81.327628,0,"0",0.837568,18,20.939205,0,0,0,0,1,1,0,0,0,0,8912896,4456448,0,2,0,35651591,17825792,35651666,17825796,0,0,0,0,81.327815,40.663823,0,4.783203,8912896,17825792,19852562,13369344,142606336,142606336,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",80216064,93678323,93678323,0,142606336,0,1140850688,0,142606336,427819008,570425344,0,0,0,0,0,0,35651584,17825792,0,40.663814,0,0.331956,0,0.965143,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,17825807,17825792,8912896,8912896,4456448,4456448,4456448,4456448,8912904,8912899,8912896,8912896,4456448,4456448,4456448,4456448,8912896,8912896,8912896,8912896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8912916,8912912,8912912,8912912,4456448,4456448,4456449,4456448,112348396,0,0,285212672,0,0,0,0,142606336,0,0,0,0,0,0,0,0,0,0,0,4456448,142606336,80216064,93644888,0,0,0,0,0,8912896,4456448,112318972,3088682750,2228224,4456448,0,0,0,0,0,0,0,8912896,4456448,0,0,0,0,0,0,0,0,8912896,4456448,0,0,5.213932,0.014189,2228224,1,1,64,1,1,10,0,0
"816","GTX-680",1,0.5,256,3004,"vectorAdd",8,146800640,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.975238,0.712955,0.429058,81.051125,40.525563,99.975238,0.712955,0.176265,0,0,0,0,0,81.051141,40.525563,40.525563,81.051125,0,0,100,100,0,0,81.051125,0,"0",0.838624,18,20.965606,0,0,0,0,1,1,0,0,0,0,9175040,4587520,0,8,0,36700167,18350080,36700248,18350084,0,0,0,0,81.051319,40.525571,0,18.525391,9175040,18350080,20774550,13762560,146800640,146800640,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",82575360,97130511,97130511,0,146800640,0,1174405120,0,146800640,440401920,587202560,0,0,0,0,0,0,36700160,18350080,0,40.525563,0,0.32999,0,0.974779,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,18350087,18350080,9175040,9175040,4587520,4587520,4587520,4587520,9175044,9175043,9175040,9175040,4587520,4587520,4587520,4587520,9175040,9175040,9175040,9175040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9175056,9175058,9175060,9175060,4587524,4587524,4587525,4587524,116343540,0,0,293601280,0,0,0,0,146800640,0,0,0,0,0,0,0,0,0,0,0,4587520,146800640,82575360,97126880,0,0,0,0,0,9175040,4587520,116314604,3196910792,2293760,4587520,0,0,0,0,0,0,0,9175040,4587520,0,0,0,0,0,0,0,0,9176071,4587523,0,0,5.362691,0.014605,2293760,1,1,64,1,1,10,0,0
"817","GTX-680",1,0.5,256,3004,"vectorAdd",8,150994944,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.976505,0.712725,0.429209,80.942496,40.471248,99.976505,0.712725,0.169761,0,0,0,0,0,80.942511,40.471248,40.471248,80.942496,0,0,100,100,0,0,80.942496,0,"0",0.833718,18,20.842952,0,0,0,0,1,1,0,0,0,0,9437184,4718592,0,5,0,37748743,18874368,37748820,18874374,0,0,0,0,80.942676,40.471261,0,11.241211,9437184,18874368,21113721,14155776,150994944,150994944,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",84934656,99353252,99353252,0,150994944,0,1207959552,0,150994944,452984832,603979776,0,0,0,0,0,0,37748736,18874368,0,40.471248,0,0.329888,0,0.96122,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,18874375,18874368,9437184,9437184,4718592,4718592,4718592,4718592,9437188,9437187,9437184,9437184,4718592,4718592,4718592,4718592,9437184,9437184,9437184,9437184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9437200,9437200,9437204,9437200,4718592,4718592,4718592,4718592,119110496,0,0,301989888,0,0,0,0,150994944,0,0,0,0,0,0,0,0,0,0,0,4718592,150994944,84934656,99343221,0,0,0,0,0,9437184,4718592,119081946,3270582800,2359296,4718592,0,0,0,0,0,0,0,9437184,4718592,0,0,0,0,0,0,0,0,9437184,4718592,0,0,5.490357,0.015006,2359296,1,1,64,1,1,10,0,0
"818","GTX-680",1,0.5,256,3004,"vectorAdd",8,155189248,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.976567,0.715188,0.42871,81.207665,40.603832,99.976567,0.715188,0.16569,0,0,0,0,0,81.207696,40.603832,40.603832,81.207665,0,0,100,100,0,0,81.207665,0,"0.000832",0.833688,18,20.842193,0,0,0,0,1,1,0,0,0,0,9699328,4849664,0,9,0,38797327,19398656,38797398,19398665,0,0,0,0,81.207845,40.603851,0,19.75293,9699328,19398656,21539177,14548992,155189248,155189248,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",87293952,101757651,101757651,0,155189248,0,1241513984,0,155189248,465567744,620756992,0,0,0,0,0,0,38797312,19399140,0,40.604846,0,0.331028,0,0.964751,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,19398671,19398656,9700136,9699328,4850060,4849664,4849664,4849664,9699336,9699331,9699328,9699328,4849664,4849664,4849664,4849664,9699328,9699328,9699328,9699328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9699344,9699344,9699360,9699344,4849668,4849673,4849664,4849668,122585400,0,0,310378496,0,0,0,0,155189248,0,0,0,0,0,0,0,0,0,0,0,4849664,155189248,87293952,101737822,0,0,0,0,0,9699328,4849664,122556882,3369480124,2424832,4849664,0,0,0,0,0,0,0,9699328,4849664,0,0,0,0,0,0,0,0,9699328,4849664,0,0,5.592032,0.015413,2424832,1,1,64,1,1,10,0,0
"819","GTX-680",1,0.5,256,3004,"vectorAdd",8,159383552,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.976858,0.71817,0.428726,81.429171,40.714585,99.976858,0.71817,0.166962,0,0,0,0,0,81.429201,40.714618,40.714585,81.429171,0,0,100,100,0,0,81.429171,0,"0.000321",0.838077,18,20.951933,0,0,0,0,1,1,0,0,0,0,9961472,4980736,0,8,0,39845903,19922960,39845974,19922944,0,0,0,0,81.429346,40.714585,0,17.142578,9961472,19922944,22170653,14942208,159383552,159383552,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",89653248,104621971,104621971,0,159383552,0,1275068416,0,159383552,478150656,637534208,0,0,0,0,0,0,39845888,19923136,0,40.714978,0,0.332409,0,0.963719,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,19922951,19924775,9961472,9961472,4980736,4980736,4980736,4980736,9961476,9962399,9961472,9961472,4980736,4980736,4980736,4980736,9961472,9961472,9961472,9961472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9961488,9961490,9961488,9961492,4980736,4980740,4980984,4980736,124710740,0,0,318767104,0,0,0,0,159383552,0,0,0,0,0,0,0,0,0,0,0,4980736,159383552,89653248,104633464,0,0,0,0,0,9961472,4980736,124682318,3424825622,2490368,4980736,0,0,0,0,0,0,0,9961472,4980736,0,0,0,0,0,0,0,0,9961472,4980736,0,0,5.789811,0.015866,2490368,1,1,64,1,1,10,0,0
"820","GTX-680",1,0.5,256,3004,"vectorAdd",8,163577856,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.97792,0.721932,0.427936,82.078578,41.039289,99.97792,0.721932,0.157964,0,0,0,0,0,82.078592,41.039289,41.039289,82.078578,0,0,100,100,0,0,82.078578,0,"0.000333",0.835971,18,20.899279,0,0,0,0,1,1,0,0,0,0,10223616,5111808,0,5,0,40894471,20447232,40894568,20447373,0,0,0,0,82.078787,41.039572,0,10.522461,10223616,20447232,22351814,15335424,163577856,163577856,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",92012544,106547192,106547192,0,163577856,0,1308622848,0,163577856,490733568,654311424,0,0,0,0,0,0,40894464,20447436,0,41.039698,0,0.334154,0,0.963508,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,20447239,20447232,10223616,10223616,5111808,5111808,5111808,5111808,10223620,10223619,10223616,10223616,5111808,5111808,5111808,5111808,10223616,10223616,10223616,10223616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,10223634,10223634,10223632,10223636,5111808,5111808,5111808,5111808,127349800,0,0,327155712,0,0,0,0,163577856,0,0,0,0,0,0,0,0,0,0,0,5111808,163577856,92012544,106540086,0,0,0,0,0,10223616,5111808,127321121,3486112272,2555904,5111808,0,0,0,0,0,0,0,10223616,5111808,0,0,0,0,0,0,0,0,10223616,5111808,0,0,5.932203,0.016128,2555904,1,1,64,1,1,10,0,0
"821","GTX-680",1,0.5,256,3004,"vectorAdd",8,167772160,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,100,0,99.97799,0.712027,0.429941,80.848341,40.42417,99.97799,0.712027,0.172667,0,0,0,0,0,80.848385,40.424417,40.42417,80.848341,0,0,100,100,0,0,80.848341,0,"0",0.834971,18,20.874282,0,0,0,0,1,1,0,0,0,0,10485760,5242880,0,7,0,41943063,20971648,41943124,20971529,0,0,0,0,80.848503,40.424188,0,14.148438,10485760,20971520,23609225,15728640,167772160,167772160,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",94371840,110666767,110666767,0,167772160,0,1342177280,0,167772160,503316480,671088640,0,0,0,0,0,0,41943040,20971520,0,40.42417,0,0.32957,0,0.963665,0,"GeForce GTX 680 (1)",1,7,"vectorAdd(float const *, float const *, float*, int)",0,0,0,0,0,0,0,0,20971527,20971528,10485760,10486248,5242880,5243132,5242880,5242880,10485764,10485767,10485760,10485760,5242880,5242880,5242880,5242880,10485760,10485760,10485760,10485760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,10485778,10485778,10486751,10485776,5242881,5242881,5242880,5242880,132554328,0,0,335544320,0,0,0,0,167772160,0,0,0,0,0,0,0,0,0,0,0,5242880,167772160,94371840,110666383,0,0,0,0,0,10485760,5242880,132525864,3646803312,2621440,5242880,0,0,0,0,0,0,0,10485760,5242880,0,0,0,0,0,0,0,0,10485760,5242880,0,0,6.064779,0.0167,2621440,1,1,64,1,1,10,0,0
