"","GpuName","GpuId","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"2619","GTX-970",10,"matMul_gpu_sharedmem",4,2816,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.984707,0.997935,1.189035,1.201465,14112,100,100,99.985828,0,25.532841,1.2,1,0,0,8,8,174456832,1046740992,0,0,1395654656,1982464,350873973,1018263,50,0,118.617988,172.535254,118.617988,345.07051,59.642211,177.240309,118.617988,0,0,711.707928,118.617988,100,50,697827328,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,44660948992,0,22330474496,0,0,3497066496,3497067687,"Low (3)","Low (2)",128.571429,"Mid (5)",22330474496,0,42028236800,0,2791309312,39086260224,5653987328,0,2972705458,87724032,87724032,1921007616,1396893696,0,0,1.767296,9.434815,77.752739,0.000206,9.025274,1.365324,7e-05,0.213557,0.023638,0.417081,0,5,697827399,1982470,0,0,49.929078,49.760453,86.887126,118.617988,345.07051,697827328,1982464,118.618,345.071554,0,912,"Low (3)",0,0,"Low (1)",0,1.290883,5.93087,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",698796000,698841120,349910544,349899248,200273296,150451893,581968,435502,509203,509295,175305271,175302745,348913664,348913664,991232,991232,173582993,173580903,861018,860997,348913760,348913799,991236,991234,0,0,0,5,2988289662,0,0,5582618624,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,9015811260,2448343226,524362228,3497066496,111906127872,111890268160,0,0,872284160,174456832,0,0,0,0,0,174456832,247808,0,87724032,2987788585,190816290952,94708773078,123904,0,0,1046740992,174456832,1.54742,0.178817,352,352,1,8,8,1,23,512,0
"2620","GTX-970",10,"matMul_gpu_sharedmem",4,3072,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.980399,0.997954,1.21916,1.22128,15392,100,100,99.987006,0,25.953782,1.2,1,0,0,8,8,226492416,1358954496,0,0,1811939328,2359296,455564589,1207054,50,0,119.805104,159.740138,119.805104,319.480276,60.243698,163.451278,119.805104,0,0,718.830622,119.805104,100,50,905969664,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,57982058496,0,28991029248,0,0,4539285504,4539286678,"Low (3)","Low (2)",128.571429,"Mid (5)",28991029248,0,54546923520,0,3623878656,50743738368,7332691968,0,3858629289,113836032,113836032,2493775872,1813413888,0,0,2.004041,10.991306,75.639679,0.000224,9.067195,1.543813,0.000203,0.239198,0.024917,0.489425,0,5,905971279,2359302,0,0,49.93498,42.687019,86.677594,119.805104,319.480276,905969664,2359296,119.805317,319.481089,0,709,"Low (3)",0,0,"Low (1)",0,1.323546,6.092741,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",907143160,907155464,454161400,454167560,260325426,195111844,689605,517455,603522,603641,227709013,227737252,452984832,452984832,1179648,1179648,225492333,161103836,1027771,1027877,452985328,452985343,1179648,1179654,0,0,4,1,3818738318,0,0,7247757312,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,11411773929,3177971904,680657395,4539285504,145257136128,145238261760,0,0,1132462080,226492416,0,0,0,0,0,226492416,294912,0,113836032,3818087060,243919621564,121402438866,147456,0,0,1358954496,226492416,1.597158,0.230098,384,384,1,8,8,1,23,512,0
"2621","GTX-970",10,"matMul_gpu_sharedmem",4,3328,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.965879,0.99802,1.222647,1.219848,16672,100,100,99.988004,0,25.923233,1.2,1,0,0,8,8,287965184,1727791104,0,0,2303721472,2768896,580267811,1411920,50,0,122.245703,150.45625,122.245703,300.9125,61.58318,153.441796,122.245703,0,0,733.47422,122.245703,100,50,1151860736,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,73719087104,0,36859543552,0,0,5770379264,5770380463,"Low (3)","Low (2)",128.571429,"Mid (5)",36859543552,0,69333155840,0,4607442944,64515276800,9314566144,0,4905099959,144674816,144674816,3170385920,2305452032,0,0,1.870774,9.335553,77.455388,0.000115,9.170665,1.471065,9.9e-05,0.22704,0.016687,0.452614,0,5,1151861911,2768902,0,0,49.939976,49.510934,86.955559,122.245703,300.9125,1151860736,2768896,122.245828,300.913152,0,569,"Low (3)",0,0,"Low (1)",0,1.316462,5.982506,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",1153218528,1153271840,577311480,577318152,331593946,248260508,806783,605316,706001,706073,290209498,290211573,575930368,575930368,1384448,1384448,285505415,285503995,1200094,1200066,575930400,575930407,1384453,1384449,0,0,5,0,4750651484,0,0,9214885888,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,14147898292,4039819808,865280832,5770379264,184652136448,184629985280,0,0,1439825920,287965184,0,0,0,0,0,287965184,346112,0,144674816,4748671775,303320900718,155434978394,173056,0,0,1727791104,287965184,1.621406,0.301596,416,416,1,8,8,1,23,512,0
"2622","GTX-970",10,"matMul_gpu_sharedmem",4,3584,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.971807,0.998398,1.176371,1.237917,17952,100,100,99.988859,0,26.30711,1.2,1,0,0,8,8,359661568,2157969408,0,0,2877292544,3211264,730135679,1632959,50,0,120.307791,137.494618,120.307791,274.989237,61.058102,139.834703,120.307791,0,0,721.846748,120.307791,100,50,1438646272,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,92073361408,0,46036680704,0,0,7206076416,7206078602,"Low (3)","Low (2)",128.571429,"Mid (5)",46036680704,0,86575677440,0,5754585088,80577036288,11624775680,0,6125487435,180633600,180633600,3959488512,2879299584,0,0,1.935456,9.848538,76.050563,8.3e-05,9.96777,1.474274,0.000123,0.234864,0.014269,0.47406,0,5,1438647431,3211270,0,0,49.944259,42.495468,87.171469,120.307791,274.989237,1438646272,3211264,120.307888,274.989751,0,448,"Low (3)",0,0,"Low (1)",0,1.341189,6.177376,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",1440244728,1440259080,720928768,720928768,414849371,312836727,933146,699989,816386,816235,363732726,363727717,719323136,719323136,1605632,1605632,354633304,354551810,1394633,1394787,719323168,719323175,1605637,1605633,0,0,5,0,6188337729,0,0,11509170176,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,18492870676,5044896264,1080591166,7206076416,230594445312,230568755200,0,0,1798307840,359661568,0,0,0,0,0,359661568,401408,0,180633600,6186384175,395399052164,197398310043,200704,0,0,2157969408,359661568,1.647642,0.370566,448,448,1,8,8,1,23,512,0
"2623","GTX-970",10,"matMul_gpu_sharedmem",4,3840,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.982103,0.998264,1.176515,1.25285,19232,100,100,99.989601,0,26.624372,1.2,1,0,0,8,8,442368000,2654208000,0,0,3538944000,3686400,896475457,1868762,50,0,116.391942,124.151404,116.391942,248.302809,58.968166,125.87317,116.391942,0,0,698.351652,116.391942,100,50,1769472000,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,113246208000,0,56623104000,0,0,8862105600,8862107781,"Low (3)","Low (2)",128.571429,"Mid (5)",56623104000,0,106463232000,0,7077888000,99105177600,14288486400,0,7533159751,222105600,222105600,4869734400,3541248000,0,0,1.764473,8.529127,78.376755,0.000239,9.227947,1.423762,6.2e-05,0.216428,0.013709,0.447499,0,5,1769473199,3686406,0,0,49.947971,49.397573,83.95733,116.391942,248.302809,1769472000,3686400,116.392021,248.303213,0,353,"Low (3)",0,0,"Low (1)",0,1.366285,5.9384,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",1771307512,1771322888,886575352,886583048,511882941,383457126,1068788,801531,935221,935224,447907586,447908329,884736000,884736000,1843200,1843200,437240533,437238921,1564624,1117713,884736456,884736431,1843204,1843202,0,0,0,5,7952982341,0,0,14155776000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,23353651854,6204211695,1328947989,8862105600,283587379200,283557888000,0,0,2211840000,442368000,0,0,0,0,0,442368000,460800,0,222105600,7951247965,508129892752,251250847931,230400,0,0,2654208000,442368000,1.61199,0.465388,480,480,1,8,8,1,23,512,0
"2624","GTX-970",10,"matMul_gpu_sharedmem",4,4096,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.989082,0.998814,2.206517,2.082448,20512,100,100,99.99025,0,44.254054,1.2,1,0,0,8,8,536870912,3221225472,0,0,4294967296,4194304,1080183275,2124742,50,0,197.88642,197.886419,197.88642,395.772839,99.536777,200.4898,197.88642,0,0,1187.318518,197.88642,100,50,2147483648,"Low (1)","Low (3)","Mid (4)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,137438953472,0,68719476736,0,0,10754195456,10754197636,"Mid (5)","Low (3)",128.571429,"High (8)",68719476736,0,129184563200,0,8589934592,120275861504,17330864128,0,9141486918,269484032,269484032,5909774336,4297588736,0,0,3.632057,18.495391,58.835143,0,13.818633,3.813767,5.2e-05,0.353264,0.004987,1.046706,0,5,2147483879,4194310,0,0,49.95122,49.760164,87.141585,197.88642,395.772839,2147483648,4194304,197.886441,395.773405,0,494,"Mid (5)",0,0,"Low (1)",0,2.418123,11.204056,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",2149589000,2149572600,1075843080,1075834872,618085054,462936211,1214142,910636,1062433,1062429,540825999,540826241,1073741824,1073741824,2097152,2097152,534158195,381549717,1828236,1828237,1073741856,1073741863,2097157,2097153,0,0,1,4,5044226625,0,0,17179869184,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,11300176954,7528775871,1612710379,10754195456,344134254592,344100700160,0,0,2684354560,536870912,0,0,0,0,0,536870912,524288,0,269484032,5043312874,322409236760,164016249953,262144,0,0,3221225472,536870912,1.69968,0.329945,512,512,1,8,8,1,23,512,0
"2625","GTX-970",10,"matMul_gpu_sharedmem",4,4352,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.98763,0.998747,1.119355,1.172057,21792,100,100,99.990822,0,24.907294,1.2,1,0,0,8,8,643956736,3863740416,0,0,5151653888,4734976,1304842269,2393118,50,0,113.03422,106.385148,113.03422,212.770296,57.259991,107.536855,113.03422,0,0,678.20532,113.03422,100,50,2575826944,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,164852924416,0,82426462208,0,0,12898074624,12898076797,"Low (3)","Low (2)",128.571429,"Mid (5)",82426462208,0,154928414720,0,10303307776,144265248768,20777074688,0,10963838273,323162112,323162112,7088259072,5154613248,0,0,1.752343,9.321132,77.517936,0.000255,9.334287,1.403227,4e-05,0.215454,0.017214,0.438112,0,5,2575828071,4734982,0,0,49.954086,49.320411,83.785578,113.03422,212.770296,2575826944,4734976,113.034269,212.770566,0,235,"Low (3)",0,0,"Low (1)",0,1.274909,5.468125,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",2578185720,2578203144,1290280960,1290280960,743950131,560053012,1368853,1026595,1197680,1197738,650967866,650969509,1287913472,1287913472,2367488,2367488,634106042,452962110,1978312,1978222,1287914032,1287914063,2367493,2367489,0,0,5,0,12086124741,0,0,20606615552,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,34884318773,9029599420,1934238203,12898074624,412738387968,412700508160,0,0,3219783680,643956736,0,0,0,0,0,643956736,591872,0,323162112,12084996206,772482390682,366227150115,295936,0,0,3863740416,643956736,1.746416,0.709547,544,544,1,8,8,1,23,512,0
"2626","GTX-970",10,"matMul_gpu_sharedmem",4,4608,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.994466,0.999114,1.116235,1.142031,23072,100,100,99.991331,0,24.26915,1.2,1,0,0,8,8,764411904,4586471424,0,0,6115295232,5308416,1553302983,2681608,50,0,113.818197,101.17173,113.818197,202.34346,57.820314,102.216148,113.818197,0,0,682.909179,113.818197,100,50,3057647616,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,195689447424,0,97844723712,0,0,15309471744,15309473921,"Low (3)","Low (2)",128.571429,"Mid (4)",97844723712,0,183883530240,0,12230590464,171249500160,24652283904,0,13013583171,383533056,383533056,8413839360,6118612992,0,0,1.71214,8.965229,79.060891,0.000289,8.293806,1.336743,3.3e-05,0.206599,0.015684,0.408587,0,5,3057648031,5308422,0,0,49.956635,49.283087,85.447052,113.818197,202.34346,3057647616,5308416,113.818212,202.343689,0,199,"Low (3)",0,0,"Low (1)",0,1.229434,5.57285,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",3060301824,3060301824,1531478016,1531478016,888335545,665497211,1532405,1149305,1340797,1340887,777294931,777293374,1528823808,1528823808,2654208,2654208,751469693,751460613,2269707,2269583,1528824304,1528824287,2654213,2654209,0,0,1,4,13503475986,0,0,24461180928,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,43916224915,10717692097,2295890432,15309471744,489903095808,489860628480,0,0,3822059520,764411904,0,0,0,0,0,764411904,663552,0,383533056,13502484592,863369976980,442897414967,331776,0,0,4586471424,764411904,1.777599,0.844457,576,576,1,8,8,1,23,512,0
"2627","GTX-970",10,"matMul_gpu_sharedmem",4,4864,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.993945,0.999007,1.109712,1.110738,24352,100,100,99.991787,0,23.604101,1.2,1,0,0,8,8,899022848,5394137088,0,0,7192182784,5914624,1828463208,2984064,50,0,111.874849,94.210399,111.874849,188.420797,56.883717,95.062631,111.874849,0,0,671.249092,111.874849,100,50,3596091392,"Low (1)","Low (2)","Low (3)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,230149849088,0,115074924544,0,0,18004115456,18004116645,"Low (3)","Low (2)",128.571429,"Mid (4)",115074924544,0,216238653440,0,14384365568,201404776448,28981657600,0,15304090291,450990080,450990080,9895165952,7195879424,0,0,1.681628,8.521966,78.861013,0.000237,8.955835,1.358647,2.9e-05,0.205901,0.013029,0.401715,0,5,3082376328,5914630,0,0,49.958915,49.169748,85.021313,111.874849,188.420797,3596091392,5914624,95.893109,188.420988,0,167,"Low (2)",0,0,"Low (1)",0,1.195957,5.555526,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",3599048704,3599048704,1801003008,1801003008,1044493741,785866646,1705370,1278617,1492331,1492360,913916871,913924500,1798045696,1798045696,2957312,2957312,888161344,888152102,2514624,2514460,1798045728,1798045735,2957316,2957314,0,0,0,5,16560056856,0,0,28768731136,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,49174982110,12604064256,2700026680,18004115456,576131694592,576084377600,0,0,4495114240,899022848,0,0,0,0,0,899022848,739328,0,450990080,16558836567,1058736392902,514547756629,369665,1,1,5394137089,899022848,1.778701,1.029996,608,608,1,8,8,1,23,512,0
"2628","GTX-970",10,"matMul_gpu_sharedmem",4,5120,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.995232,0.999028,1.150813,1.152496,25632,100,100,99.992197,0,24.491431,1.2,1,0,0,8,8,1048576000,6291456000,0,0,8388608000,6553600,2140771648,3304505,50,0,113.402836,90.722268,113.402836,181.444537,57.880778,91.489316,113.402836,0,0,680.417018,113.402836,100,50,4194304000,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,268435456000,0,134217728000,0,0,20997734400,20997735600,"Low (3)","Low (2)",128.571429,"Mid (5)",134217728000,0,252182528000,0,16777216000,234907238400,33790361600,0,17848730296,525926400,525926400,11540889600,8392704000,0,0,1.700961,8.614439,79.413448,0.000309,8.27877,1.356663,1.2e-05,0.206927,0.012248,0.416223,0,5,4194305439,6553606,0,0,49.960968,49.123017,83.950562,113.402836,181.444537,4194304000,6553600,113.402875,181.444704,0,145,"Low (3)",0,0,"Low (1)",0,1.246748,5.460913,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",4197570552,4197591048,2100428800,2100428800,1226981789,920148078,1885995,1416181,1650310,1178780,1073637252,766907164,2097152000,2097152000,3276800,3276800,1029911376,1029910613,2763453,2763631,2097152504,2097152503,3276801,3276805,0,0,5,0,18630250810,0,0,33554432000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,58739761499,14699724987,3149005300,20997734400,671927500800,671875072000,0,0,5242880000,1048576000,0,0,0,0,0,1048576000,819200,0,525926400,18628807380,1191184012878,595853574522,409600,0,0,6291456000,1048576000,1.831363,1.201978,640,640,1,8,8,1,23,512,0
"2629","GTX-970",10,"matMul_gpu_sharedmem",4,5376,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.995691,0.999245,1.091457,1.096067,26912,100,100,99.992568,0,23.292248,1.2,1,0,0,8,8,1213857792,7283146752,0,0,9710862336,7225344,2488151846,3640543,50,0,113.78795,86.69558,113.78795,173.391161,58.31031,87.364419,113.78795,0,0,682.7277,113.78795,100,50,4855431168,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,310747594752,0,155373797376,0,0,24306057216,24306059389,"Low (3)","Low (2)",128.571429,"Mid (4)",155373797376,0,291903897600,0,19421724672,271933046784,39103561728,0,20660872515,608735232,608735232,13359661056,9715378176,0,0,1.760783,8.855772,78.803953,0.000311,8.549519,1.397025,3.4e-05,0.212686,0.011893,0.408024,0,5,4855432919,7225350,0,0,49.962825,41.654461,86.138058,113.78795,173.391161,4855431168,7225344,113.787991,173.391305,0,125,"Low (3)",0,0,"Low (1)",0,1.171497,5.819416,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",4859043840,4859043840,2431322872,2431333640,1419116872,1063607322,2080064,1560029,1820054,1820128,1241772678,1241736216,2427715584,2427715584,3612672,2580480,1189932031,1189941625,3113566,3113689,2427716288,2427716311,3612672,3612678,0,0,0,5,21576945924,0,0,38843449344,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,65172342770,17015685636,3645186880,24306057216,777793830912,777736028160,0,0,6069288960,1213857792,0,0,0,0,0,1213857792,903168,0,608735232,21575406698,1379613105696,695936792951,451584,0,0,7283146752,1213857792,1.843434,1.379802,672,672,1,8,8,1,23,512,0
"2630","GTX-970",10,"matMul_gpu_sharedmem",4,5632,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.992651,0.999248,1.13869,1.115649,28192,100,100,99.992906,0,23.708333,1.2,1,0,0,8,8,1395654656,8373927936,0,0,11165237248,7929856,2874414487,3992288,50,0,112.713762,81.973644,112.713762,163.947289,58.034785,82.539304,112.713762,0,0,676.282572,112.713762,100,50,5582618624,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,357287591936,0,178643795968,0,0,27944812544,27944813726,"Low (3)","Low (2)",128.571429,"Mid (4)",178643795968,0,335591505920,0,22330474496,312658362368,44946423808,0,23753884335,699809792,699809792,15360131072,11170193408,0,0,1.732189,8.755474,78.349692,0.000237,9.15083,1.375414,2.2e-05,0.212625,0.010945,0.412571,0,5,5582620479,7929862,0,0,49.964514,48.466551,84.559467,112.713762,163.947289,5582618624,7929856,112.713799,163.947413,0,108,"Low (3)",0,0,"Low (1)",0,1.200141,5.864675,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",5586594824,5586572280,2795268600,2795279880,1631666635,1232502811,2281189,1711264,1996121,1996193,1427720970,1427731639,2791309312,2791309312,3964928,2832000,1352371071,1352379870,3344298,3344913,2791309976,2791309999,3964932,3964930,0,0,0,5,26369947850,0,0,44660948992,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,74524718650,19562955584,4190929728,27944812544,894234001408,894170562560,0,0,6978273280,1395654656,0,0,0,0,0,1395654656,991232,0,699809792,26368751241,1686043555004,779370451774,495616,0,0,8373927936,1395654656,1.880572,1.604604,704,704,1,8,8,1,23,512,0
"2631","GTX-970",10,"matMul_gpu_sharedmem",4,5888,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",99.992385,0.99907,1.177794,1.09415,29472,100,100,99.993214,0,23.251425,1.2,1,0,0,8,8,1594753024,9568518144,0,0,12758024192,8667136,3278253594,4361443,50,0,111.317768,77.438447,111.317768,154.876894,57.207584,77.936558,111.317768,0,0,667.906608,111.317768,100,50,6379012096,"Low (1)","Low (2)","Low (2)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,408256774144,0,204128387072,0,0,31929729024,31929731206,"Low (3)","Low (2)",128.571429,"Mid (4)",204128387072,0,383434096640,0,25516048384,357259345920,51344113664,0,27141137735,799543296,799543296,17550950400,12763441152,0,0,1.70161,9.400918,79.033106,0.000519,7.877679,1.363749,1.7e-05,0.20527,0.014642,0.402491,0,5,6379014511,8667142,0,0,49.966056,48.496207,84.945615,111.317768,154.876894,6379012096,8667136,111.31781,154.877002,0,93,"Low (3)",0,0,"Low (1)",0,1.175577,5.881368,0,"GeForce GTX 970 (0)",1,7,"matMul(float*, float*, float*, int)",6383322096,6383369232,3193845512,3193833720,1886497959,1414207525,2492179,1868966,2180701,2180685,1650658119,1650644063,3189506048,3189506048,4333568,4333568,1555868561,1111324287,3684015,3683735,3189506552,3189506535,4333573,4333569,0,0,5,0,28393093544,0,0,51032096768,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,86453559387,22352543935,4788593142,31929729024,1021751328768,1021681991680,0,0,7973765120,1594753024,0,0,0,0,0,1594753024,1083392,0,799543296,28391355797,1815630543712,907250739450,541696,0,0,9568518144,1594753024,1.948899,1.835268,736,736,1,8,8,1,23,512,0
