"","GpuName","GpuId","L2","bandwith","Bus","Memoryclock","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","L1.Global.Hit.Rate","L1.Local.Hit.Rate","Multiprocessor.Activity","Executed.IPC","Achieved.Occupancy","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Multiprocessor.Activity.1","Executed.IPC.1","Instruction.Replay.Overhead","Shared.Memory.Replay.Overhead","Global.Memory.Replay.Overhead","Global.Memory.Cache.Replay.Overhead","Texture.Cache.Hit.Rate","Texture.Cache.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Global.Store.Throughput","Global.Load.Throughput","Local.Memory.Cache.Replay.Overhead","Shared.Memory.Efficiency","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","L2.Hit.Rate..L1.Reads.","L2.Hit.Rate..Texture.Reads.","L2.Throughput..L1.Reads.","L2.Throughput..Texture.Reads.","Local.Memory.Overhead","Warp.Execution.Efficiency","Requested.Non.Coherent.Global.Load.Throughput","Issued.IPC","Instructions.per.warp","Issue.Slot.Utilization","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Local.Load.Transactions","Local.Store.Transactions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","System.Memory.Read.Transactions","System.Memory.Write.Transactions","Texture.Cache.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","Warp.Non.Predicated.Execution.Efficiency","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Single.Precision.Special.","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","L1.Shared.Memory.Utilization","L2.Cache.Utilization","Texture.Cache.Utilization","Device.Memory.Utilization","System.Memory.Utilization","Load.Store.Function.Unit.Utilization","Arithmetic.Function.Unit.Utilization","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Instructions.Executed","Instructions.Issued","Issue.Slots","L2.Throughput..Non.Coherent.Reads.","L2.Non.Coherent.Read.Transactions","Non.Coherent.Global.Hit.Rate","Non.Coherent.Global.Memory.Load.Throughput","Non.Coherent.Global.Load.Efficiency","L2.Throughput..Atomic.requests.","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Atomic.Replay.Overhead","Atomic.Transactions","Atomic.Transactions.Per.Request","L2.Read.Transactions..L1.read.requests.","L2.Write.Transactions..L1.write.requests.","L2.Transactions..Texture.Reads.","L2.Throughput..L1.Writes.","L2.Transactions..Atomic.requests.","ECC.Transactions","ECC.Throughput","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Immediate.constant.","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","Eligible.Warps.Per.Active.Cycle","Atomic.Throughput","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex2_cache_sector_queries","tex3_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","tex2_cache_sector_misses","tex3_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp2_write_sector_misses","l2_subp3_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp2_read_sector_misses","l2_subp3_read_sector_misses","l2_subp0_write_l1_sector_queries","l2_subp1_write_l1_sector_queries","l2_subp2_write_l1_sector_queries","l2_subp3_write_l1_sector_queries","l2_subp0_read_l1_sector_queries","l2_subp1_read_l1_sector_queries","l2_subp2_read_l1_sector_queries","l2_subp3_read_l1_sector_queries","l2_subp0_read_l1_hit_sectors","l2_subp1_read_l1_hit_sectors","l2_subp2_read_l1_hit_sectors","l2_subp3_read_l1_hit_sectors","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp2_read_tex_sector_queries","l2_subp3_read_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp2_read_tex_hit_sectors","l2_subp3_read_tex_hit_sectors","rocache_subp0_gld_thread_count_32b","rocache_subp1_gld_thread_count_32b","rocache_subp2_gld_thread_count_32b","rocache_subp3_gld_thread_count_32b","rocache_subp0_gld_thread_count_64b","rocache_subp1_gld_thread_count_64b","rocache_subp2_gld_thread_count_64b","rocache_subp3_gld_thread_count_64b","rocache_subp0_gld_thread_count_128b","rocache_subp1_gld_thread_count_128b","rocache_subp2_gld_thread_count_128b","rocache_subp3_gld_thread_count_128b","rocache_subp0_gld_warp_count_32b","rocache_subp1_gld_warp_count_32b","rocache_subp2_gld_warp_count_32b","rocache_subp3_gld_warp_count_32b","rocache_subp0_gld_warp_count_64b","rocache_subp1_gld_warp_count_64b","rocache_subp2_gld_warp_count_64b","rocache_subp3_gld_warp_count_64b","rocache_subp0_gld_warp_count_128b","rocache_subp1_gld_warp_count_128b","rocache_subp2_gld_warp_count_128b","rocache_subp3_gld_warp_count_128b","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp2_read_sysmem_sector_queries","l2_subp3_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","l2_subp2_write_sysmem_sector_queries","l2_subp3_write_sysmem_sector_queries","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp2_total_read_sector_queries","l2_subp3_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp2_total_write_sector_queries","l2_subp3_total_write_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","rocache_gld_inst_8bit","rocache_gld_inst_16bit","rocache_gld_inst_32bit","rocache_gld_inst_64bit","rocache_gld_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","atom_cas_count","warps_launched","threads_launched","inst_executed","inst_issued1","inst_issued2","thread_inst_executed","shared_load","shared_store","local_load","local_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","not_predicated_off_thread_inst_executed","l1_local_load_hit","l1_local_load_miss","l1_local_store_hit","l1_local_store_miss","l1_global_load_hit","l1_global_load_miss","uncached_global_load_transaction","global_store_transaction","shared_load_replay","shared_store_replay","global_ld_mem_divergence_replays","global_st_mem_divergence_replays","local_load_transactions","local_store_transactions","l1_shared_load_transactions","l1_shared_store_transactions","X__l1_global_load_transactions","X__l1_global_store_transactions","atom_count","gred_count","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"1523","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,2816,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.737707,0.319755,0.455326,27.985339,13.992669,99.737707,0.319755,1.945065,0,0.84,0,0,0,56.259726,28.287882,27.985339,55.970677,0,0,50,50,50.001564,0,55.970677,0,"0.000000",100,0,0.94416,25,22.960473,0,0,0,0,8,8,0,0,0,0,3964928,1982464,0,8,0,3985404,2003896,3965373,2002330,0,0,0,0,55.976959,28.265776,0,118.416992,96,495616,495616,12063502,743424,7929856,7929856,0,0,0,0,0,0,0,0.393686,9.656568,35.332377,0,0,0.981874,"Low (1)","Low (3)","Idle (0)","Mid (5)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",6195200,18245269,17749237,0,0,0,0,0,0,7929856,0,87228416,0,7929856,23789568,63438848,0,0,0,0,3964928,1982464,0,27.985339,0,2989392,42.19958,7.090766,0.020922,0.106885,0,39.995726,6.52808,2.60847,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1992626,1991834,1001121,1001240,251192,251133,251300,251173,498743,498420,498540,498407,495616,495616,495616,495644,991232,991232,991232,991232,495636,495635,495628,495640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,991255,991252,991252,991256,500739,500765,500628,500715,19348459,0,0,15859712,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,6195200,17194642,496032,198246400,0,0,0,0,495616,247808,19296755,562385594,123904,190316544,0,0,0,0,0,0,3964928,1982464,0,0,3469312,1734656,0,0,0,0,10120953,1982534,0,0,5.685774,0.002098255,352,352,1,8,8,1,10,0,0
"1524","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,3072,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.827064,0.239226,0.466369,20.953217,10.476608,99.827064,0.239226,2.266445,0,0.84,0,0,0,42.926263,22.017016,20.953217,41.906434,0,0,50,50,49.963654,0,41.906434,0,"0.000396",100,0,0.787008,25,19.193598,0,0,0,0,8,8,0,0,0,0,4718592,2359296,0,1,0,4833423,2479078,4720552,2461407,0,0,0,0,41.923841,21.860078,0,9.3125,96,589824,589824,16954723,884736,9437184,9437184,0,0,0,0,0,0,0,0.276369,6.729013,56.433418,0,0,0.551331,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",7372800,24082846,23492606,0,0,0,0,0,0,9437184,0,103809024,0,9437184,28311552,75497472,0,0,0,0,4718592,2359324,0,20.953465,0,3812852,33.862438,2.771302,0.012298,0.080072,0,30.74193,2.484339,1.456623,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2416847,2413466,1239876,1236519,315650,314239,314957,313383,607139,606036,606768,605769,589824,589824,589824,589824,1179648,1179648,1179648,1179648,589357,589380,589303,589476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1179668,1179668,1179752,1179668,617355,615323,616270,615294,30692909,0,0,18874368,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,7372800,22901228,590240,235929600,0,0,0,0,589824,294912,30636272,914669670,147456,226492416,0,0,0,0,0,0,4718592,2359296,0,0,4128768,2064384,0,0,0,0,14438856,2423068,0,0,6.028946,0.003292075,384,384,1,8,8,1,10,0,0
"1525","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,3328,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.821984,0.311976,0.456764,27.321525,13.660763,99.821984,0.311976,1.957933,0,0.84,0,0,0,55.90574,28.810294,27.321525,54.643051,0,0,50,50,50.00065,0,54.643051,0,"<INVALID>",100,0,0.924237,25,22.481443,0,0,0,0,8,8,0,0,0,0,5537792,2768896,0,5,0,5665759,2919775,5537877,2881518,0,0,0,0,54.64389,28.4328,0,51.732422,96,692224,692224,17037572,1038336,11075584,11075584,0,0,0,0,0,0,0,0.378256,9.383069,39.881303,0,0,0.933705,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",8652800,25594401,24901761,0,0,0,0,0,0,11075584,0,121831424,0,11075584,33226752,88604672,0,0,0,0,5537792,2630480,0,25.955733,0,4287493,42.305977,6.227432,0.014632,0.103833,0,37.34727,5.834333,2.408645,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2833328,2833559,1460225,1460744,366336,366258,365937,366033,708673,708508,708291,708448,692224,692224,692224,692224,1384448,1384448,1384448,1384448,692223,692229,692238,692234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1384468,1384923,1384468,1384777,719643,720320,719673,720375,27763359,0,0,22151168,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,8652800,24151285,692640,276889600,0,0,0,0,692224,346112,27713896,809697526,173056,265814016,0,0,0,0,0,0,5537792,2768896,0,0,4845568,2422784,0,0,0,0,14235886,2768963,0,0,6.485312,0.003002468,416,416,1,8,8,1,10,0,0
"1526","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,3584,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.832716,0.315158,0.456707,27.58613,13.793065,99.832716,0.315158,1.912854,0,0.84,0,0,0,55.459515,27.882852,27.58613,55.172259,0,0,50,50,50.000607,0,55.172259,0,"0.000000",100,0,0.919259,25,22.348779,0,0,0,0,8,8,0,0,0,0,6422528,3211264,0,1,0,6455967,3245805,6423702,3238769,0,0,0,0,55.182344,27.822409,0,9.006836,96,802816,802816,19353999,1204224,12845056,12845056,0,0,0,0,0,0,0,0.381415,9.452479,40.716289,0,0,0.923558,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",10035200,29176156,28372924,0,0,0,0,0,0,12845056,0,141295616,0,12845056,38535168,102760448,0,0,0,0,6422528,3211264,0,27.58613,0,4850015,41.663701,6.018675,0.019879,0.105217,0,36.888761,5.598943,2.350024,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3226622,3227005,1622416,1622565,406060,406167,406102,406262,806720,806761,806712,807184,802816,802816,802816,802816,1605632,1605632,1605632,1605632,802822,802820,802827,802820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1605944,1605657,1606292,1605655,809712,809682,809725,809735,31781906,0,0,25690112,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,10035200,27621420,803232,321126400,0,0,0,0,802816,401408,31729488,927983350,200704,308281344,0,0,0,0,0,0,6422528,3211264,0,0,5619712,2809856,0,0,0,0,16095622,3211319,0,0,5.706919,0.003453712,448,448,1,8,8,1,10,0,0
"1527","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,3840,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.87699,0.264098,0.466485,23.029653,11.514826,99.87699,0.264098,1.938221,0,0.84,0,0,0,46.31769,23.286787,23.029653,46.059306,0,0,50,50,50.000041,0,46.059306,0,"0.000000",100,0,0.773603,25,18.813277,0,0,0,0,8,8,0,0,0,0,7372800,3686400,0,1,0,7414160,3727560,7373487,3721516,0,0,0,0,46.063597,23.249029,0,6.549805,96,921600,921600,22529045,1382400,14745600,14745600,0,0,0,0,0,0,0,0.323472,7.495235,63.427592,0,0,0.611659,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",11520000,33848859,32926843,0,0,0,0,0,0,14745600,0,162201600,0,14745600,44236800,117964800,0,0,0,0,7372800,3686400,0,23.029653,0,5564354,34.761594,2.313715,0.008892,0.087654,0,23.664023,2.155413,1.342317,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3706329,3710921,1863506,1863258,467052,467615,467169,467466,926544,928982,926938,927246,921600,921600,921600,921600,1843200,1843200,1843200,1843200,921602,921603,921604,921598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843696,1843220,1843592,1843220,930483,930184,930534,930172,43676737,0,0,29491200,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,11520000,31954211,922016,368640000,0,0,0,0,921600,460800,43620006,1302784808,230400,353894400,0,0,0,0,0,0,7372800,3686400,0,0,6451200,3225600,0,0,0,0,18674374,3709151,0,0,6.245178,0.004773485,480,480,1,8,8,1,10,0,0
"1528","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,4096,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.835034,0.383214,0.45176,33.58848,16.79424,99.835034,0.383214,1.576599,0,0.84,0,0,0,65.872446,32.644764,33.58848,67.176961,0,0,50,50,50.000119,0,67.176961,0,"0.000000",100,0,0.990217,25,23.98761,0,0,0,0,8,8,0,0,0,0,8388608,4194304,0,0,0,8225709,4076459,8392056,4259728,0,0,0,0,67.204573,34.112403,0,0,96,1048576,1048576,20837157,1572864,16777216,16777216,0,0,0,0,0,0,0,0.496375,11.901982,35.558211,0,0,1.29164,"Low (1)","Low (3)","Idle (0)","Mid (6)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",13107200,33771993,32723001,0,0,0,0,0,0,16777216,0,184549376,0,16777216,50331648,134217728,0,0,0,0,8388608,4194304,0,33.58848,0,5931124,47.497139,8.190704,0.012254,0.127708,0,34.196336,8.352499,3.058067,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4110771,4111775,2037804,2039183,534534,535082,534539,534875,1057419,1057751,1057772,1057746,1048576,1048576,1048576,1048576,2097152,2097152,2097152,2097152,1048582,1048574,1048580,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2097195,2097177,2097656,2097172,1064164,1064359,1064793,1064761,34052486,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,13107200,31741164,1048992,419430400,0,0,0,0,1048576,524288,34002682,982272010,262144,402653184,0,0,0,0,0,0,8388608,4194304,0,0,7340032,3670016,0,0,0,0,16583420,4194364,0,0,7.049193,0.003701877,512,512,1,8,8,1,10,0,0
"1529","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,4352,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.867187,0.316601,0.456247,27.695005,13.847503,99.867187,0.316601,1.923882,0,0.84,0,0,0,55.630593,27.982041,27.695005,55.390011,0,0,50,50,50.000084,0,55.390011,0,"0.000000",100,0,0.926797,25,22.537471,0,0,0,0,8,8,0,0,0,0,9469952,4734976,0,7,0,9511084,4784050,9471349,4532301,0,0,0,0,55.398182,26.509554,0,42.931641,96,1183744,1183744,28776821,1775616,18939904,18939904,0,0,0,0,0,0,0,0.385898,9.523766,38.418843,0,0,0.951293,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",14796800,43381543,42197383,0,0,0,0,0,0,18939904,0,208338944,0,18939904,56819712,151519232,0,0,0,0,9469952,4734976,0,27.695005,0,7146992,41.802954,6.484722,0.008669,0.105232,0,38.200727,6.026081,2.458657,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4755723,4756661,2392348,2392092,598269,598207,598334,598170,1189033,1189374,1189086,1188959,1183744,1183744,1183744,947008,2367488,2367488,2367488,2367488,1183751,1183748,1183744,1183746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2368313,2368553,2368160,2367513,1192541,1192824,1192775,1192911,46656259,0,0,37879808,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,14796800,41080030,1184160,473497600,0,0,0,0,1183744,591872,46604728,1361433610,295936,454557696,0,0,0,0,0,0,9469952,4734976,0,0,8286208,4143104,0,0,0,0,23940874,4745593,0,0,6.657872,0.005077011,544,544,1,8,8,1,10,0,0
"1530","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,4608,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.882041,0.277552,0.463235,24.287199,12.1436,99.882041,0.277552,1.979998,0,0.84,0,0,0,49.229072,25.114629,24.287199,48.574399,0,0,50,50,49.999934,0,48.574399,0,"0.000000",100,0,0.828183,25,20.147347,0,0,0,0,8,8,0,0,0,0,10616832,5308416,0,1,0,10759923,5489266,10619214,5429242,0,0,0,0,48.585297,24.840006,0,4.796875,96,1327104,1327104,33024101,1990656,21233664,21233664,0,0,0,0,0,0,0,0.326294,8.059606,56.729548,0,0,0.67854,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",16588800,49434593,48107073,0,0,0,0,0,0,21233664,0,233570304,0,21233664,63700992,169869312,0,0,0,0,10616832,5308416,0,24.287199,0,8122577,37.16262,3.121065,0.011308,0.092731,0,28.102251,2.971388,1.603658,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5381141,5378933,2744250,2743750,686222,686375,685889,686279,1345618,1345045,1345096,1345089,1327104,1327104,1061696,1327104,2654208,2654208,2654208,2654208,1327101,1327099,1327098,1327102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2654475,2656391,2654233,2654675,1356701,1357730,1356553,1356751,59833605,0,0,42467328,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,16588800,46570146,1327520,530841600,0,0,0,0,1327104,663552,59782746,1772589336,331776,509607936,0,0,0,0,0,0,10616832,5308416,0,0,9289728,4644864,0,0,0,0,27502846,5309141,0,0,9.279556,0.006478898,576,576,1,8,8,1,10,0,0
"1531","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,4864,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.867127,0.311333,0.456603,27.148023,13.574011,99.867127,0.311333,1.991585,0,0.84,0,0,0,54.58604,27.503797,27.148023,54.296045,0,0,50,50,50.000034,0,54.296045,0,"0.000000",100,0,0.929968,25,22.629046,0,0,0,0,8,8,0,0,0,0,11829248,5914624,0,5,0,11892428,5992135,11831775,5970722,0,0,0,0,54.307644,27.405511,0,24.064453,96,1478656,1478656,37003686,2217984,23658496,23658496,0,0,0,0,0,0,0,0.383421,9.336427,35.388246,0,0,0.941365,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",18483200,55294055,53814983,0,0,0,0,0,0,23658496,0,260243456,0,23658496,70975488,189267968,0,0,0,0,11829248,5914624,0,27.148023,0,8938578,41.027919,6.873747,0.006827,0.103191,0,40.712682,6.357285,2.548385,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5945903,5947503,2996471,2996486,749267,749423,749166,749229,1486609,1487316,1486598,1487050,1478656,1478656,1478656,1478656,2957312,2957312,2957312,2957312,1478656,1478656,1478660,1478656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2959048,2957344,2958077,2957824,1492488,1492578,1492792,1493076,59653048,0,0,47316992,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,18483200,52360276,1479072,591462400,0,0,0,0,1478656,739328,59600680,1741139868,369664,567803904,0,0,0,0,0,0,11829248,5914624,0,0,10350592,5175296,0,0,0,0,31002293,5914779,0,0,6.499364,0.006486611,608,608,1,8,8,1,10,0,0
"1532","Tesla-K20",3,1,"208",320,2600,"matrix_sum_normal",5,5120,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,99.911478,0.250209,0.469503,21.904193,10.952096,99.911478,0.250209,1.882154,0,0.84,0,0,0,44.165999,22.331975,21.904193,43.808385,0,0,50,50,49.999817,0,43.808385,0,"0.000000",100,0,0.720104,25,17.502061,0,0,0,0,8,8,0,0,0,0,13107200,6553600,0,8,0,13214196,6681590,12455279,6640596,0,0,0,0,41.62946,22.194961,0,28.037109,96,1638400,1638400,38748869,2457600,26214400,26214400,0,0,0,0,0,0,0,0.301137,7.016903,68.442475,0,0,0.545576,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",20480000,58943252,57304436,0,0,0,0,0,0,26214400,0,288358400,0,26214400,78643200,209715200,0,0,0,0,13107200,6553600,0,21.904193,0,9941113,33.226326,1.650874,0.008757,0.083327,0,20.48413,1.550148,1.129513,0,"Tesla K20c (0)",1,7,"matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6607338,6606760,3342576,3342434,835822,836464,836519,836446,1651719,1652045,1652420,1652006,1638400,1638400,1638400,1638400,3276800,3276800,3276800,3276800,1638405,1638391,1638390,1638387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3276825,3276823,3278548,3277593,1660114,1661137,1659717,1660932,81933930,0,0,52428800,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,20480000,55717745,1638816,655360000,0,0,0,0,1638400,819200,81881460,2460849570,409600,629145600,0,0,0,0,0,0,13107200,6553600,0,0,11468800,5734400,0,0,0,0,32166981,6692807,0,0,6.066627,0.008861321,640,640,1,8,8,1,10,0,0
