3584,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,406018838,405535252,802816,802816,401408,401408,401408,401408,202974651,202804329,202702497,202053086,401408,401408,401408,401408,359661568,359661568,359661568,359661568,156877130,157830385,157763059,157950922,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,359661584,359661740,359661584,359661584,401412,401409,401408,401408,6810404566,0,0,11509170176,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,6128697344,7543032734,184246783,1798307840,359661568,0,0,359661568,401408,6810132544,217835587694,200704,180232192,0,0,0,0,0,0,0,1438646272,1605632,359661568,0,1078984704,1204224,0,0,2157969408,359661568,1471589843,1605632,0,0
3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,500460762,501983359,921600,921600,460800,460800,460800,460800,250213649,251060568,249886285,250067021,460800,460800,460800,460800,442368000,442368000,442368000,442368000,192564967,191649835,192015124,191564345,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,442368016,442368016,442368016,442368016,460800,460804,460801,460801,8657221384,0,0,14155776000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,7536844800,9299984275,226253312,2211840000,442368000,0,0,442368000,460800,8656746218,276909381120,230400,221644800,0,0,0,0,0,0,0,1769472000,1843200,442368000,0,1327104000,1382400,0,0,2654208000,442368000,1819344107,1843200,0,0
4096,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,630962374,613090983,1048576,1048576,524288,524288,524288,524288,315185058,306758404,311110618,313338537,524288,524288,524288,524288,536870912,536870912,536870912,536870912,223993002,225639789,226033849,225890774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,536870962,536870928,536870928,536870932,524288,524289,524292,524289,10184565800,0,0,17179869184,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,9145679872,11266853017,274203135,2684354560,536870912,0,0,536870912,524288,10184440392,325791638008,262144,268959744,0,0,0,0,0,0,0,2147483648,2097152,536870912,0,1610612736,1572864,0,0,3221225472,536870912,2214877337,2097152,0,0
4352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,747712588,753388106,1183744,1183744,591872,591872,591872,591872,373839710,376720736,376757232,378630176,591872,591872,591872,591872,643956736,643956736,643956736,643956736,269823566,267222339,267119296,265222785,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,643956752,643956752,643956752,643956752,591872,591873,591872,591872,12589770530,0,0,20606615552,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,10968571904,13539616465,328489471,3219783680,643956736,0,0,643956736,591872,12589308090,402738918598,295936,322570240,0,0,0,0,0,0,0,2575826944,2367488,643956736,0,1931870208,1775616,0,0,3863740416,643956736,2662803854,2367488,0,0
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,915788459,882895198,1327104,1327104,663552,663552,663552,663552,457845369,441493862,458090546,458278772,663552,663552,663552,663552,764411904,764411904,764411904,764411904,306629407,303816537,306211305,306496870,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,764411920,764411956,764411922,764411922,663556,663552,663552,663557,14773773202,0,0,24461180928,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,13018890240,16073229212,389505535,3822059520,764411904,0,0,764411904,663552,14773421278,472611683248,331776,382869504,0,0,0,0,0,0,0,3057647616,2654208,764411904,0,2293235712,1990656,0,0,4586471424,764411904,3155914901,2654208,0,0
4864,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1099023908,1093207889,1478656,1478656,739328,739328,739328,739328,549511084,546597829,540409141,549135382,739328,739328,739328,739328,899022848,899022848,899022848,899022848,352847889,353019063,352463551,352730829,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,899022868,899022864,899022868,899022864,739328,739329,739329,739328,17596420726,0,0,28768731136,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,15310004224,18933644206,457644544,4495114240,899022848,0,0,899022848,739328,17596181058,562933323638,369664,450250752,0,0,0,0,0,0,0,3596091392,2957312,899022848,0,2697068544,2217984,0,0,5394137088,899022848,3740213329,2957312,0,0
5120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1265776012,1284667211,1638400,1638400,819200,819200,819200,819200,632907777,642332749,633069952,643131017,819200,819200,819200,819200,1048576000,1048576000,1048576000,1048576000,415038379,405538240,402361010,402044957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1048576016,1048576016,1048576016,1048576020,819204,819200,819200,819200,20357073772,0,0,33554432000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,17855283200,22077528006,533299712,5242880000,1048576000,0,0,1048576000,819200,20356661036,651253206662,409600,525107200,0,0,0,0,0,0,0,4194304000,3276800,1048576000,0,3145728000,2457600,0,0,6291456000,1048576000,4378720390,3276800,0,0
5376,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1504033905,1503037331,1806336,1806336,903168,903168,903168,903168,752129223,751414452,757188197,751262405,903168,903168,903168,903168,1213857792,1213857792,1213857792,1213857792,470908802,456205286,462301633,472573276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1213857808,1213857810,1213857808,1213857808,903168,903168,903168,903169,23938802492,0,0,38843449344,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,20668096512,25589563469,616864256,6069288960,1213857792,0,0,1213857792,903168,23938518914,765858906372,451584,607832064,0,0,0,0,0,0,0,4855431168,3612672,1213857792,0,3641573376,2709504,0,0,7283146752,1213857792,5068302494,3612672,0,0
5632,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1751958442,1766884793,1982464,1982464,991232,991232,991232,991232,876236899,883174143,863372178,883366731,991232,991232,991232,991232,1395654656,1395654656,1395654656,1395654656,519556935,533653655,520574962,520222603,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,1395654676,1395654676,1395654708,1395654676,991237,991232,991232,991233,27538758586,0,0,44660948992,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,23761813504,29464449884,708731391,6978273280,1395654656,0,0,1395654656,991232,27538514980,881047270692,495616,698818560,0,0,0,0,0,0,0,5582618624,3964928,1395654656,0,4186963968,2973696,0,0,8373927936,1395654656,5924682877,3964928,0,0
5888,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2040672348,2021537090,2166784,2166784,1083392,1083392,1083392,1083392,1020644924,1010490795,1020649194,1012212659,1083392,1083392,1083392,1083392,1594753024,1594753024,1594753024,1594753024,598080218,583746465,583768786,585800254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594753044,1594753040,1594753042,1594753042,1083392,1083392,1083392,1083392,32164539798,0,0,51032096768,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,27149803520,33694635492,809294334,7973765120,1594753024,0,0,1594753024,1083392,32164140126,1029050252100,541696,798459904,0,0,0,0,0,0,0,6379012096,4333568,1594753024,0,4784259072,3250176,0,0,9568518144,1594753024,6771816225,4333568,0,0
6144,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2284030143,2312979425,2359296,2359296,1179648,1179648,1179648,1179648,1142093359,1156405377,1098905559,1139893849,1179648,1179648,1179648,1179648,1811939328,1811939328,1811939328,1811939328,673639052,712437959,709295489,650635760,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1811939346,1811939344,1811939344,1811939346,1179648,1179648,1179652,1179648,"<OVERFLOW>",0,0,57982058496,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,30845435904,38213625240,918946304,9059696640,1811939328,0,0,1811939328,1179648,"<OVERFLOW>","<OVERFLOW>",589824,907149312,0,0,0,0,0,0,0,7247757312,4718592,1811939328,0,5435817984,3538944,0,0,10871635968,1811939328,7655443314,4718592,0,0
6400,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2659344069,2636646389,2560000,2560000,1280000,1280000,1280000,1280000,1329909847,1318080638,1318181959,1299436351,1280000,1280000,1280000,1280000,2048000000,2048000000,2048000000,2048000000,730138629,730501823,749683369,750004937,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2048000016,2048000020,2048000505,2048000016,1280000,1280000,1280000,1280004,"<OVERFLOW>",0,0,65536000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,34862080000,43255764664,1038080511,10240000000,2048000000,0,0,2048000000,1280000,"<OVERFLOW>","<OVERFLOW>",640000,1025280000,0,0,0,0,0,0,0,8192000000,5120000,2048000000,0,6144000000,3840000,0,0,12288000000,2048000000,8684652957,5120001,0,0
6656,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2933607752,2934831331,2768896,2768896,1384448,1384448,1384448,1384448,1466901447,1467362920,1508632253,1466734210,1384448,1384448,1384448,1384448,2303721472,2303721472,2303721472,2303721472,812471261,812770530,839208945,809247114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2303721488,2303721488,2303721492,2303721492,1384448,1384452,1384449,1384449,"<OVERFLOW>",0,0,73719087104,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,39213105152,48688814241,1167090175,11518607360,2303721472,0,0,2303721472,1384448,"<OVERFLOW>","<OVERFLOW>",692224,1153245184,0,0,0,0,0,0,0,9214885888,5537792,2303721472,0,6911164416,4153344,0,0,13822328832,2303721472,9799413574,5537792,0,0
6912,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3352113038,3400497506,2985984,2985984,1492992,1492992,1492992,1492992,1676221972,1700052730,1677673020,1677494943,1492992,1492992,1492992,1492992,2579890176,2579890176,2579890176,2579890176,880388531,935769396,880871560,880539401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579890192,2579890192,2579890194,2579890194,1492997,1492996,1492992,1492993,"<OVERFLOW>",0,0,82556485632,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,43911880704,54509782046,1306368511,12899450880,2579890176,0,0,2579890176,1492992,"<OVERFLOW>","<OVERFLOW>",746496,1291438080,0,0,0,0,0,0,0,10319560704,5971968,2579890176,0,7739670528,4478976,0,0,15479341056,2579890176,10960521575,5971968,0,0
7168,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3754923346,3811334264,3211264,3211264,1605632,1605632,1605632,1605632,1877562553,1905587402,1875284759,1874951560,1605632,1605632,1605632,1605632,2877292544,2877292544,2877292544,2877292544,971228963,1002741364,970332399,972375738,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,2877292560,2877292564,2877292564,2877292560,1605636,1605632,1605632,1605632,"<OVERFLOW>",0,0,92073361408,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,0,1605632,51380224,48971776000,60807993849,1456308736,14386462720,2877292544,0,0,2877292544,1605632,"<OVERFLOW>","<OVERFLOW>",802816,1440251904,0,0,0,0,0,0,0,11509170176,6422528,2877292544,0,8631877632,4816896,0,0,17263755264,2877292544,12333990550,6422528,0,0
7424,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4244803182,4189448161,3444736,3444736,1722368,1722368,1722368,1722368,2122552070,2094561289,2126739143,2061187962,1722368,1722368,1722368,1722368,3196715008,3196715008,3196715008,3196715008,1104916726,1069093360,1050496737,1073310174,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,3196715024,3196715028,3196715024,3196715026,1722368,1722372,1722368,1722368,"<OVERFLOW>",0,0,102294880256,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,0,1722368,55115776,54406160384,67559711804,1617304064,15983575040,3196715008,0,0,3196715008,1722368,"<OVERFLOW>","<OVERFLOW>",861184,1600079872,0,0,0,0,0,0,0,12786860032,6889472,3196715008,0,9590145024,5167104,0,0,19180290048,3196715008,13829779670,6889472,0,0
7680,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4665536255,4444624447,3686400,3686400,1843200,1843200,1843200,1843200,2331956592,2222526520,2290485358,2292567694,1843200,1843200,1843200,1843200,3538944000,3538944000,3538944000,3538944000,1321154247,1204654765,1253633483,1252656919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3538944050,3538944020,3538944016,3538944020,1843200,1843200,1843200,1843204,"<OVERFLOW>",0,0,113246208000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,0,1843200,58982400,60228403200,74940771413,1789747712,17694720000,3538944000,0,0,3538944000,1843200,"<OVERFLOW>","<OVERFLOW>",921600,1771315200,0,0,0,0,0,0,0,14155776000,7372800,3538944000,0,10616832000,5529600,0,0,21233664000,3538944000,15199906129,7372800,0,0
7936,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5311412407,5256615934,3936256,3936256,1968128,1968128,1968128,1968128,2655172994,2628797353,2656001338,2626324031,1968128,1968128,1968128,1968128,3904765952,3904765952,3904765952,3904765952,1280799693,1316573624,1277386980,1280925761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3904765972,3904765968,3904765972,3904765970,1968132,1968132,1968132,1968132,"<OVERFLOW>",0,0,124952510464,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,0,1968128,62980096,66451873792,82906366351,1974032896,19523829760,3904765952,0,0,3904765952,1968128,"<OVERFLOW>","<OVERFLOW>",984064,1954351104,0,0,0,0,0,0,0,15619063808,7872512,3904765952,0,11714297856,5904384,0,0,23428595712,3904765952,16920843485,7872512,0,0
8192,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5933057231,5801749847,4194304,4194304,2097152,2097152,2097152,2097152,2966224069,2901098156,2935688127,2932317812,2097152,2097152,2097152,2097152,4294967296,4294967296,4294967296,4294967296,1359394721,1359795348,1397312701,1397787233,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,4294967314,4294967312,4294967312,4294967312,2097156,2097152,2097152,2097152,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,2097152,67108864,73089941504,91177990285,2170552831,21474836480,4294967296,0,0,4294967296,2097152,"<OVERFLOW>","<OVERFLOW>",1048576,2149580800,0,0,0,0,0,0,0,17179869184,8388608,4294967296,0,12884901888,6291456,0,0,25769803776,4294967296,18548471025,8388608,0,0
