2816,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,47119851,48143120,495616,495616,247808,247808,247808,247808,23560736,24069999,25006756,23782736,247808,247808,247808,247808,43614208,43614208,43614208,43614208,19950164,19645728,19330016,19729744,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,43614228,43614496,43614228,43614226,247809,247808,247808,247812,1413115756,0,0,1395654656,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,1926955008,1692105145,241861632,872284160,43614208,0,0,43614208,247808,1412920232,90368919524,7744,22054912,0,0,0,0,0,0,0,43614208,247808,174456832,0,0,0,0,0,1046740992,86694800,43614485,247809,0,0
3072,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,60668524,60959400,589824,589824,294912,294912,294912,294912,30334393,30477823,30375284,30413064,294912,294912,294912,294912,56623104,56623104,56623104,56623104,25485200,26172732,26197808,26356716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56623120,56623124,56623122,56623120,294916,294912,294913,294916,1836263224,0,0,1811939328,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,2500853760,2194326843,313787392,1132462080,56623104,0,0,56623104,294912,1836048814,117439163628,9216,28606464,0,0,0,0,0,0,0,56623104,294912,226492416,0,0,0,0,0,1358954496,106917037,56623119,294914,0,0
3328,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,77980431,77404268,692224,692224,346112,346112,346112,346112,38988532,38701455,40312376,40561172,346112,346112,346112,346112,71991296,71991296,71991296,71991296,32709016,33074768,33096884,32704468,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,71991364,71991314,71991316,71991312,346113,346117,346113,346116,2335136362,0,0,2303721472,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,3178692608,2792653925,398722048,1439825920,71991296,0,0,71991296,346112,2334879011,149353597396,10816,36341760,0,0,0,0,0,0,0,71991296,346112,287965184,0,0,0,0,0,1727791104,138148717,71991318,346113,0,0
3584,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,96930707,97550860,802816,802816,401408,401408,401408,401408,48470252,48751103,48460416,48385944,401408,401408,401408,401408,89915392,89915392,89915392,89915392,41463524,41601532,41733376,38710276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,89915412,89915408,89915408,89915408,401408,401409,401408,401412,2917528840,0,0,2877292544,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,3969122304,3485520191,497746944,1798307840,89915392,0,0,89915392,401408,2917359955,186621083954,12544,45359104,0,0,0,0,0,0,0,89915392,401408,359661568,0,0,0,0,0,2157969408,172784103,89915416,401408,0,0
3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,128001467,119639208,921600,921600,460800,460800,460800,460800,64008748,59814359,59755760,60648420,460800,460800,460800,460800,110592000,110592000,110592000,110592000,50778060,47394592,50481112,48631996,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,110592016,110592016,110592018,110592020,460804,460800,460800,460801,3593289268,0,0,3538944000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,4880793600,4286087581,611943424,2211840000,110592000,0,0,110592000,460800,3592695496,229827190808,14400,55756800,0,0,0,0,0,0,0,110592000,460800,442368000,0,0,0,0,0,2654208000,211500833,110592045,460800,0,0
4096,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,144443891,144276396,1048576,1048576,524288,524288,524288,524288,72216228,72143635,72106860,71960220,524288,524288,524288,524288,134217728,134217728,134217728,134217728,61856396,62035524,56294820,61874452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,134218587,134217744,134217744,134217746,524288,524289,524292,524288,4355181248,0,0,4294967296,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,5922357248,5205178324,742392832,2684354560,134217728,0,0,134217728,524288,4354972516,278602584674,16384,67633152,0,0,0,0,0,0,0,134217728,524288,536870912,0,0,0,0,0,3221225472,264080770,134217751,524289,0,0
4352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,176079635,186362524,1183744,1183744,591872,591872,591872,591872,88041660,93174315,88050852,88329060,591872,591872,591872,591872,160989184,160989184,160989184,160989184,73154756,73759800,73540028,73456124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160989200,160989200,160989204,160989200,591876,591872,591872,591876,5229974724,0,0,5151653888,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,7102464000,6241892952,890176512,3219783680,160989184,0,0,160989184,591872,5229880321,334582687086,18496,81086464,0,0,0,0,0,0,0,160989184,591872,643956736,0,0,0,0,0,3863740416,312744639,160989261,591872,0,0
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,207125567,220135076,1327104,1327104,663552,663552,663552,663552,103564196,110031983,110532780,104506888,663552,663552,663552,663552,191102976,191102976,191102976,191102976,87076520,87275736,86034268,82114568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,191102992,191102992,191102992,191102992,663552,663553,663556,663552,6210701992,0,0,6115295232,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,8429764608,7401014725,1056375808,3822059520,191102976,0,0,191102976,663552,6210340111,397316471084,20736,96215040,0,0,0,0,0,0,0,191102976,663552,764411904,0,0,0,0,0,4586471424,359922425,191103025,663554,0,0
4864,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,248578371,253597472,1478656,1478656,739328,739328,739328,739328,124289236,126792783,120915164,120919240,739328,739328,739328,739328,224755712,224755712,224755712,224755712,100655152,104105568,103814044,104077016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224755728,224755730,224755732,224755732,739329,739329,739328,739328,7300298552,0,0,7192182784,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,9912909824,8710931986,1242072064,4495114240,224755712,0,0,224755712,739328,7300127445,467046484594,23104,113117184,0,0,0,0,0,0,0,224755712,739328,899022848,0,0,0,0,0,5394137088,437530234,224755755,739328,0,0
5120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,283378859,282290384,1638400,1638400,819200,819200,819200,819200,141725088,141100459,140598248,140702900,819200,819200,819200,819200,262144000,262144000,262144000,262144000,119822212,121124368,121304664,120971392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,262144016,262144020,262144016,262144016,819200,819200,819204,819201,8516671912,0,0,8388608000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,11560550400,10156729999,1448346624,5242880000,262144000,0,0,262144000,819200,8516362443,544869136276,25600,131891200,0,0,0,0,0,0,0,262144000,819200,1048576000,0,0,0,0,0,6291456000,501752829,262144042,819203,0,0
5376,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,329025847,333533440,1806336,1806336,903168,903168,903168,903168,164515364,166760559,165516660,165726812,903168,903168,903168,903168,303464448,303464448,303464448,303464448,137102052,137451648,138316724,137346668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,303464466,303464512,303464464,303465444,903168,903168,903168,903169,9866310968,0,0,9710862336,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,13381337088,11760981314,1676280832,6069288960,303464448,0,0,303464448,903168,9866116831,631235795586,28224,152635392,0,0,0,0,0,0,0,303464448,903168,1213857792,0,0,0,0,0,7283146752,590945009,303464571,903169,0,0
5632,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,393479407,428861548,1982464,1982464,991232,991232,991232,991232,196803532,214189123,207806752,209531820,991232,991232,991232,991232,348913664,348913664,348913664,348913664,155819460,156848360,138778340,157128328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348913682,348913682,348913728,348913728,991232,991232,991236,991232,11343673692,0,0,11165237248,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,15383920640,13541098608,1926956032,6978273280,348913664,0,0,348913664,991232,11343402410,725764248726,30976,175448064,0,0,0,0,0,0,0,348913664,991232,1395654656,0,0,0,0,0,8373927936,681904001,348913727,991232,0,0
5888,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,467487471,515116664,2166784,2166784,1083392,1083392,1083392,1083392,233953212,257518331,226032516,239473948,1083392,1083392,1083392,1083392,398688256,398688256,398688256,398688256,162348612,166363116,155772364,170706060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,398688272,398688274,398688276,398688272,1083392,1083392,1083396,1083396,12972543376,0,0,12758024192,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,17576951808,15471450138,2201453568,7973765120,398688256,0,0,398688256,1083392,12969823105,829811089934,33856,200427520,0,0,0,0,0,0,0,398688256,1083392,1594753024,0,0,0,0,0,9568518144,779174474,398688889,1083397,0,0
6144,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,582755595,594758392,2359296,2359296,1179648,1179648,1179648,1179648,291467676,297348267,289510752,289179284,1179648,1179648,1179648,1179648,452984832,452984832,452984832,452984832,162295792,180449440,189362080,170366664,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,452984848,452984850,452984852,452984852,1179648,1179648,1179649,1179652,14738681776,0,0,14495514624,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,19969081344,17581706559,2500854784,9059696640,452984832,0,0,452984832,1179648,14738203302,942940374816,36864,227672064,0,0,0,0,0,0,0,452984832,1179648,1811939328,0,0,0,0,0,10871635968,860057966,452986143,1179651,0,0
6400,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,570446651,568350072,2560000,2560000,1280000,1280000,1280000,1280000,285231424,284185415,284234117,281830716,1280000,1280000,1280000,1280000,512000000,512000000,512000000,512000000,230714552,229669132,226207532,227660972,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,512000020,512000016,512000018,512000016,1280004,1280000,1280000,1280000,16654730664,0,0,16384000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,22568960000,19846774111,2826241024,10240000000,512000000,0,0,512000000,1280000,16652072477,1065432348020,40000,257280000,0,0,0,0,0,0,0,512000000,1280000,2048000000,0,0,0,0,0,12288000000,1003982664,512000801,1280002,0,0
6656,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,754315267,705827308,2768896,2768896,1384448,1384448,1384448,1384448,377664144,352402999,376548132,362436892,1384448,1384448,1384448,1384448,575930368,575930368,575930368,575930368,194675172,199636852,212249928,180552988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,575930384,575931996,575930386,575930388,1384448,1384452,1384452,1384448,18745459140,0,0,18429771776,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,25385238528,22358333567,3178693632,11518607360,575930368,0,0,575930368,1384448,18742674374,"<OVERFLOW>",43264,289349632,0,0,0,0,0,0,0,575930368,1384448,2303721472,0,0,0,0,0,13822328832,1126155941,575930878,1384484,0,0
6912,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,803070987,828641628,2985984,2985984,1492992,1492992,1492992,1492992,401763440,414200399,457857840,392613008,1492992,1492992,1492992,1492992,644972544,644972544,644972544,644972544,224295364,226940476,198988428,212555436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,644972612,644972562,644972560,644972562,1492992,1492992,1492996,1492997,21026210272,0,0,20639121408,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,28426567680,25006823626,3559293952,12899450880,644972544,0,0,644972544,1492992,21023689772,"<OVERFLOW>",46656,323979264,0,0,0,0,0,0,0,644972544,1492992,2579890176,0,0,0,0,0,15479341056,1261318685,644976814,1493000,0,0
7168,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,903579531,930571509,3211264,3211264,1605632,1605632,1605632,1605632,452370784,465018147,477690568,445961560,1605632,1605632,1605632,1605632,719323136,719323136,719323136,719323136,244340912,259188332,268546316,267555508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,719323156,719323152,719323152,719323154,1605633,1605636,1605632,1605632,23409188896,0,0,23018340352,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,0,1605632,51380224,31701598208,27923506624,3969123328,14386462720,719323136,0,0,719323136,1605632,23406889460,"<OVERFLOW>",50176,361267200,0,0,0,0,0,0,0,719323136,1605632,2877292544,0,0,0,0,0,17263755264,1416411952,719323454,1605634,0,0
7424,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,908235827,910789420,3444736,3444736,1722368,1722368,1722368,1722368,454566664,454862063,449771876,463596544,1722368,1722368,1722368,1722368,799178752,799178752,799178752,799178752,338042644,351451332,303670656,351085748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,799178770,799178768,799178768,799178770,1722368,1722372,1722369,1722372,26011600888,0,0,25573720064,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,0,1722368,55115776,35218980864,31005946514,4409263104,15983575040,799178752,0,0,799178752,1722368,26008762831,"<OVERFLOW>",53824,401311744,0,0,0,0,0,0,0,799178752,1722368,3196715008,0,0,0,0,0,19180290048,1576681133,799179007,1722380,0,0
7680,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1163953875,1090975672,3686400,3686400,1843200,1843200,1843200,1843200,582087484,545814419,572518600,587631340,1843200,1843200,1843200,1843200,884736000,884736000,884736000,884736000,293119360,348168772,289744516,290810888,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,884736016,884736016,884736020,884736016,1843200,1843200,1843204,1843204,28866364936,0,0,28311552000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,0,1843200,58982400,38987366400,34332791756,4880794624,17694720000,884736000,0,0,884736000,1843200,28865507672,"<OVERFLOW>",57600,444211200,0,0,0,0,0,0,0,884736000,1843200,3538944000,0,0,0,0,0,21233664000,1733373713,884739052,1843227,0,0
7936,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1291447599,1298508500,3936256,3936256,1968128,1968128,1968128,1968128,645801088,648937947,677236636,642333840,1968128,1968128,1968128,1968128,976191488,976191488,976191488,976191488,326044036,326436604,324518404,316292904,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,976191504,976191508,976191556,976191504,1968132,1968132,1968128,1968132,31944759138,0,0,31238127616,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,0,1968128,62980096,43015405568,37889458264,5384799232,19523829760,976191488,0,0,976191488,1968128,31942173476,"<OVERFLOW>",61504,490063872,0,0,0,0,0,0,0,976191488,1968128,3904765952,0,0,0,0,0,23428595712,1852874913,976198230,1968136,0,0
8192,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1449261323,1443941848,4194304,4194304,2097152,2097152,2097152,2097152,724986120,721814259,750193256,719453804,2097152,2097152,2097152,2097152,1073741824,1073741824,1073741824,1073741824,340741476,393568120,359354672,420609600,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1073741840,1073741844,1073741844,1073741840,2097152,2097156,2097152,2097152,"<OVERFLOW>",0,0,34359738368,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,2097152,67108864,47311749120,41773629379,5922358272,21474836480,1073741824,0,0,1073741824,2097152,"<OVERFLOW>","<OVERFLOW>",65536,538968064,0,0,0,0,0,0,0,1073741824,2097152,4294967296,0,0,0,0,0,25769803776,2283354817,1073747232,2097173,0,0
